match_tier,field_name,parcelnumb,unidata_scity,unidata_value,gpkg_value,comparison
pair,yearbuilt,14217027,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14217033,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14217034,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14217035,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14218018,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14218020,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14218033,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14218044,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14218046,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14218047,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14218053,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14218054,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14219005,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14219014,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14220002,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14220046,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14220073,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14220079,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14220080,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14220086,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14220087,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14220096,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14220099,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14221003,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14221036,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14221037,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14221082,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14221083,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14221084,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14221085,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14222001,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14222002,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14222117,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14222118,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14222119,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14222120,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14222121,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14222122,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14222123,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223005,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223014,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223015,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223019,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223022,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223023,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223025,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223026,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223027,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223028,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223029,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223030,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223031,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223032,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223033,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223034,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223035,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223036,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223037,Stanford,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223038,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223039,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223040,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223041,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223042,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223043,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223044,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223045,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223046,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223047,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223048,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223049,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223050,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223051,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223052,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223053,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223054,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223055,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223056,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223057,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223058,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223059,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223060,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223061,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223062,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223063,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223064,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223065,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223066,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223067,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223068,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223069,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223070,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223071,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223072,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223073,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223074,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223075,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223076,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223077,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223078,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223079,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223080,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223081,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223082,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223083,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223084,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223085,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223086,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223087,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14223088,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14701105,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14701114,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14702017,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14704066,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14704067,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14705083,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14705112,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14705129,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14705139,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14706052,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14707005,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14707048,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14707069,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14708046,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14708047,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14708048,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14708052,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14708053,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709023,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709038,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709048,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709051,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709056,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709057,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709064,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709069,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709071,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14709072,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14711036,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14712060,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14712061,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14717081,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14717091,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14717092,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14719066,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14726045,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14729046,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14731048,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14732015,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14735080,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14736028,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14736030,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14736039,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14756026,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14802102,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14803062,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,address,14803063,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14803063,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,address,14803064,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14803064,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14806019,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14806041,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14807035,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14807036,Mountain View,[blank],,Unidata missing; GPKG empty
pair,address,14807037,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14807037,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,address,14807038,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14807038,Mountain View,[blank],,Unidata missing; GPKG empty
pair,address,14807039,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14807039,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,address,14807040,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14807040,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14807042,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,zoning,14807042,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14809015,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14812038,Mountain View,[blank],,Unidata missing; GPKG empty
pair,address,14815001,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14815001,Mountain View,[blank],,Unidata missing; GPKG empty
pair,zoning,14815001,Mountain View,[blank],,Unidata missing; GPKG empty
pair,address,14815002,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14815002,Mountain View,[blank],,Unidata missing; GPKG empty
pair,zoning,14815002,Mountain View,[blank],,Unidata missing; GPKG empty
pair,address,14815005,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14815005,Mountain View,[blank],,Unidata missing; GPKG empty
pair,zoning,14815005,Mountain View,[blank],,Unidata missing; GPKG empty
pair,address,14815006,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14815006,Mountain View,[blank],,Unidata missing; GPKG empty
pair,zoning,14815006,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14815009,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14815010,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14815013,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14815014,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14815018,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14816008,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14816010,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14816011,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14816014,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14816031,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14816035,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14816038,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14816039,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14816046,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14821004,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14821005,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14821007,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14821011,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14821013,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14822013,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14822023,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14822025,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14828011,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14829021,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14829023,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14833001,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14833028,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14833030,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14833057,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14836009,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14836010,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14836011,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14836032,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838002,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838003,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838004,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838017,Mountain View,[blank],,Unidata missing; GPKG empty
pair,address,14838019,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838019,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838020,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838021,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838032,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838041,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838076,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14838162,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845001,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845002,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845003,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845004,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845005,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845006,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845007,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845008,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845009,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845010,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,14845011,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15001003,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15001017,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15002016,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15002028,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15007004,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15007024,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15010001,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15010002,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15010003,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15010026,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15010046,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15015005,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15017001,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15017002,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15019032,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15020004,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15020006,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15020007,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15021001,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15021007,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,15022021,Mountain View,[blank],,Unidata missing; GPKG empty
